full_text,author,date_stayed,hotel_id,date_review,via_mobile,service,cleanliness,overall,value,location,sleep_quality,rooms,mean_rating,sentiment,hotel_class,name,locality,postal_code,street_address
"“NYC Comfort” Service at this hotel is excellent on all levels for housekeeping and bellmen; however, one of the elderly women at the front desk was less than friendly at check in, the concierge seem to be overworked and a little less than enthusiastic, and the gentlemen at the Transportation information desk were not very accomodating and acted like they didn't want to be bothered. Everything considered though this should not deter you from staying at this very comfortable hotel. The rooms are extremely clean and inviting. It is in a great location for getting anywhere in Manhattan, whether walking, taxi or subway. Our room was located on the 37th floor and the view was nice and at night time it was conducive to a great nights sleep. The beds are very good, pillows too! The Tick Tock Diner is a great place to grab a full meal, snack, or late night coffee, the food is very good especially the breakfast foods. The New Yorker is classy, but not pretentious.",STUART H,2012-11-01,122005,2012-12-04,False,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.7,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“completely amazing” i loved this hotel, the entrance lobby was just out of this world, a nice greeting and our room was a nice size with a nice view of the Hudson river, room was cleaned daily and was in a perfect location to everything, 5 minutes walk to statue of liberty and times square.... If you stay here you have to have breakfast at the tick tock diner, just a true american diner. I would 100% recommend this hotel to anyone wanting a nice hotel in a central location... i would also take up the offer of arranging a transport shuttle from the hotel, we done this leaving the hotel and we saved $30 and they arrange everything. I am not sure if you can pre book for the shuttle to pick you up from the airport but wished i had looked into it as a taxi from newark was near enough $90 with fare, tips and tolls.",racheltutton,2012-12-01,122005,2012-12-04,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Back Again” I enjoy the New Yorker. As a lone traveler, I feel very safe. Staff is always friendly and helpful. I have stayed at the New Yorker the past 12 years for my annual Christmas shopping trip. I'll be back in 2013. Hotel is convenient to shopping and Broadway shows.",Marilyn B,2012-12-01,122005,2012-12-04,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Mother/Daughter shopping trip!” Ideal location for a special 13 year old birthday shopping trip. The room was spacious. We were on the 34th floor. Never had to wait for an elevator. Loved that the Blue line was just around the corner. The coincierge was extremely helpful. We were hooked up with great seats for ""Bring it On"" which included dinner. We will be back.",CarolRoyalOak,2012-11-01,122005,2012-12-03,False,3.0,4.0,4.0,3.0,5.0,3.0,4.0,3.7,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“old style hotel,good location” Greeting was nice and we got up graded which was a pleasant surprise thank you Mohammed,right in the heart of everywhere perfect for penn station and some handy bars close by.tick tock diner was good value.we were on floor 26 and this gave us a very nice view of the empire state building.Room could do with updating but its compact and you are here to see new york after all not sleep,bed was very comfy and outside noise wasn't a problem.front desk was very helpful when needing to book a car for the airport.macy's 2 mins walk,subway next door,times square 10 mins walk,recommend for sure",andy h,2012-11-01,122005,2012-12-03,False,5.0,3.0,4.0,5.0,5.0,4.0,3.0,4.1,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Great for the Empire State Building.” I stayed in The New Yorker for a total of 6 nights, I had to extend my trip by 1 night due to my flight being cancelled and the staff were extremely helpful and managed to keep us in the same room for the final night.
From the word go the staff couldn't be more helpful, polite or nice.
The hotel is lovely and very busy! The only negative on the hotel I could probably mention is the plumbing is very noisy. The showers and toilets in the rooms next door to us woke us up an awful lot due to being so noisy. 
The location is great for attractions such as the Empire State Building or shopping in Macy*s. There are a lack of places to eat in this area compared to if you were to stay close to Little Italy for example. The hotel does have two restaurants inside it though, one is called Coopers Tavern which I never used because the menu didn't appeal to me or my family, the second is the Tick Tock Diner. I absolutely loved it in there. It's decorated as an old school diner which reminded me of the film Grease. The food wasn't spectacular but was good. We had one bad experience with a member of staff being rude and demanding her tip as we were unsure if when she gave our bill if she had included it, so we went to ask as the till if they could make sure it was included. Before we'd reached the till she had come up to us demanding that she needed it. All other members of staff were lovely though and incredibily helpful. They have great pancakes in this place too.
If I was to visit New York again, I'd try to stay somewhere closer to Time Square, however, with the transport links in New York it doesn't matter too much where you stay. And if you don't want to spend the money on yellow cabs/ subway/ buses then you can walk to most of the tourist locations pretty easily.",Stacey N,2012-01-01,122005,2012-12-03,False,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.9,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Thanksgiving Holiday Trip 2012” We just recently stayed in the New Yorker Hotel over Thanksgiving Holiday 2012. We had a wonderful time, the room was very clean, no problems with anything. I have been a flight attendant for 20 years traveling all over the world, so I know my hotels. The staff was very polite and accommodating. I would recommend this hotel for another trip, we will definitely will be back. It is very close to the Empire State Building (short walk), Macy's Department Store, Hearld Square also short walk. Madison Square Garden right on the corner. So much to see and do, Broadway Plays and Time Square not far. We walked to everything and it was very safe.",Tina C,2012-11-01,122005,2012-12-03,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Great location, clean & the comfiest beds!” Girls trip 20 - 24 November 2012. 3 metro rooms booked via booking.com, paid just over $3k for 3 rooms with 2 double beds in each. Location - view of the Empire State, 2 minute walk to Macy's, 30 seconds to the subway.
Hotel is smart & tidy. Helpful staff. Rooms are a decent size rooms for NY. Beds are very comfy. HD TV on the wall. Air con worked well, not noisy either. Loads of lifts so you never waited more than a few moments. Hotel has the tick Tock diner attached - good for breakfast, wouldn't have dinner there. It also has a restaurant, had a drink there, but pricey but ok for a cheeky one. 
Clean, comfy, great location, helpful staff - I would stay here again.",H0ppers,2012-11-01,122005,2012-12-02,True,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.4,1,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“Ok if you want your mortgage to bounce!” I stayed here from the 16th to the 20th of november. Special occasion for joint birthdays. I have came back to the UK over a week and half now and discovered that they have charged my acct twice and as a result (they pre authorise your whole amount and more on the day you arrive and then charge you the actual amount when you leave!) this has made my mortgage payment bounce today! Are they rectifying it? No! £50 worth of telephone calls, numerous excuses, no call backs. As of now my mortgage will still bounce on monday and I will be charged another £100. so by MOnday I will be £250 down in charges before I even start to get my 1,077 back! Totally disgusted with the hotel and not likely to see this 1,077 back for a very long time... my bank are helpless as they need the hotel to cancel the pre authorisation -will they? nope not yet.... Totally ruined my holiday",Sto0228,2012-11-01,122005,2012-11-29,False,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.6,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
"“The location is excellent! The management and customer service are very disappointing!” The location is excellent! That’s the only advantage of this hotel. The check-in staff is very cold and there is no greeting. 
I want to give an advice to everyone: don’t buy their breakfast package. I paid $10 for the breakfast for each day. When I checked in, the staff gave me coupons (blue-colored) for free continental breakfast in a nearby restaurant Tick Tock Dinner. When I used the coupon in the morning, I just could not believe my eyes. The breakfast only includes one glass of juice, one cup of coffee, and two very small pieces of toast. It’s hardly enough for my three-year old son. The second morning I talked to the front desk staff. The guy was very rude. So I talked to the manager. She said she needs 30 minutes to find out what went wrong. I just don’t want to waste my time to wait for half an hour for this. I requested a refund. But she refused. Later she offered to give me a different coupon (red-colored) for American breakfast-a much better one. Now I realized that the check-in staff tricked me. She should have given me the red coupons. So the management and customer service are very disappointing! I just want to remind everyone: if you pay for the breakfast, DO ask for the red coupon.",Tom390,2012-11-01,122005,2012-11-28,False,1.0,3.0,2.0,3.0,5.0,3.0,2.0,2.7,0,4.0,The New Yorker Hotel,New York City,10001,481 Eighth Ave
